APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit,Latitude,Longitude
2340006017,8/15/2022,2022,2,5915 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,4.0,,34.2259821,-118.3978434
2340015016,11/14/2012,2012,2,5816 N WHITSETT AVE,NORTH HOLLYWOOD ,91607.0,4.0,23.0,34.1762827,-118.4050646
2340028034,3/4/2020,2020,2,5617 N AGNES AVE,LOS ANGELES ,91607.0,3.0,,34.1539898,-118.3953981
2341004012,5/12/2020,2020,2,12644 W OXNARD ST,LOS ANGELES ,91607.0,3.0,,34.1802253,-118.5055778
2343006001,8/23/2021,2021,2,5754 N WOODMAN AVE,VAN NUYS ,91401.0,3.0,,34.2116193,-118.4311424
2343011018,9/11/2014,2014,2,13551 W BURBANK BLVD,VAN NUYS ,91401.0,3.0,,34.2012166,-118.466222
2343015018,7/30/2014,2014,2,13437 W BURBANK BLVD,VAN NUYS ,91401.0,6.0,,34.2012166,-118.466222
2345004003,7/24/2017,2017,4,13135 W CHANDLER BLVD,LOS ANGELES ,91401.0,2.0,,34.1687887,-118.4466606
2347007004,10/16/2007,2007,2,12354 W BURBANK BLVD,NORTH HOLLYWOOD ,91607.0,3.0,,34.1790553,-118.3372327
2347008021,7/26/2017,2017,2,5405 N HERMITAGE AVE,LOS ANGELES ,91607.0,2.0,11.0,34.1688498,-118.4005497
2347019010,11/13/2018,2018,2,12145 W MAGNOLIA BLVD,LOS ANGELES ,91607.0,2.0,36.0,34.1651217,-118.3582288
2347023003,2/5/2020,2020,2,5246 N HERMITAGE AVE,LOS ANGELES ,91607.0,2.0,,34.1662393,-118.400085
2347024001,11/16/2018,2018,2,5261 N HERMITAGE AVE,LOS ANGELES ,91607.0,3.0,,34.1665824,-118.4005692
2347025005,10/16/2015,2015,2,5327 N HERMITAGE AVE,NORTH HOLLYWOOD ,91607.0,7.0,0.0,34.1679622,-118.4003516
2347025010,8/18/2015,2015,2,5305 N HERMITAGE AVE,VALLEY VILLAGE ,91607.0,4.0,,34.1668779,-118.4007292
2347025012,10/16/2015,2015,2,5333 N HERMITAGE AVE,LOS ANGELES ,91607.0,11.0,42.0,34.1676708,-118.4005871
2347026001,1/26/2018,2018,2,12301 W MAGNOLIA BLVD,NORTH HOLLYWOOD ,91607.0,12.0,,34.1651217,-118.3582288
2347026007,2/26/2018,2018,2,12300 W WEDDINGTON ST,NORTH HOLLYWOOD ,91607.0,2.0,,34.1665543,-118.4011431
2348008049,4/27/2023,2023,2,12001 W MAGNOLIA BLVD,LOS ANGELES ,91607.0,3.0,,34.1651217,-118.3582288
2348010026,11/6/2019,2019,2,11829 W CHANDLER BLVD,LOS ANGELES ,91607.0,4.0,,34.1687887,-118.4466606
2348016066,8/23/2023,2023,2,5319 N BEN AVE,LOS ANGELES ,91607.0,1.0,,34.1672558,-118.3946077
2350003006,12/18/2014,2014,2,5525 N CASE AVE,LOS ANGELES ,91601.0,4.0,,34.17078240000001,-118.372162
2350003008,11/4/2014,2014,2,5513 N CASE AVE,Los Angeles ,91601.0,2.0,,34.1706018,-118.3722433
2350003018,11/4/2014,2014,2,5536 N FULCHER AVE,Los Angeles ,91601.0,5.0,,34.171084,-118.3727759
2350004032,4/10/2019,2019,2,11419 W KILLION ST,NORTH HOLLYWOOD ,91601.0,6.0,,34.1715662,-118.3797498
2350005005,5/20/2015,2015,2,5555 N BONNER AVE,NORTH HOLLYWOOD ,91601.0,4.0,,34.171493,-118.3744612
2350005014,5/4/2016,2016,2,5507 N BONNER AVE,LOS ANGELES ,91601.0,2.0,0.0,34.1703278,-118.3744012
2350005015,5/4/2016,2016,2,5505 N BONNER AVE,LOS ANGELES ,91601.0,12.0,32.0,34.17022040000001,-118.3743345
2350005017,11/20/2013,2013,2,5508 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,2.0,84.0,34.1702842,-118.3748907
2350005018,11/20/2013,2013,2,5512 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,2.0,0.0,34.1704212,-118.3748907
2350005051,10/5/2018,2018,2,5544 N BONNER AVE,LOS ANGELES ,91601.0,3.0,,34.1712668,-118.3739615
2350005052,1/4/2017,2017,2,5550 N BONNER AVE,N HOLLYWOOD ,91601.0,6.0,0.0,,
2350005054,1/4/2017,2017,2,5560 N BONNER AVE,LOS ANGELES ,91601.0,6.0,48.0,34.1716891,-118.3739295
2350006024,2/11/2011,2011,2,5535 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,4.0,49.0,34.171057,-118.3753487
2350006026,2/11/2011,2011,2,5525 N KLUMP AVE,NORTH HOLLYWOOD ,91601.0,2.0,0.0,34.17084,-118.3756414
2350007040,8/4/2023,2023,2,11460 W KILLION ST,LOS ANGELES ,91601.0,5.0,,34.1710626,-118.3811193
2350007049,2/22/2016,2016,2,11433 W ALBERS ST,NORTH HOLLYWOOD ,91601.0,2.0,59.0,34.1707134,-118.3802691
2350007050,6/13/2017,2017,2,11427 W ALBERS ST,LOS ANGELES ,91601.0,4.0,,34.1706114,-118.3799392
2350007068,2/22/2016,2016,2,11443 W ALBERS ST,LOS ANGELES ,91601.0,3.0,0.0,34.170719,-118.3805877
2350008039,12/6/2022,2022,2,5557 N ELMER AVE,LOS ANGELES ,91601.0,2.0,,34.1715925,-118.376525
2350008040,8/15/2022,2022,2,5553 N ELMER AVE,LOS ANGELES ,91601.0,2.0,,34.1714974,-118.3764989
2350008041,1/23/2024,2024,2,5547 N ELMER AVE,LOS ANGELES ,91601.0,2.0,,34.1713642,-118.3765324
2350009052,9/25/2018,2018,2,11466 W ALBERS ST,LOS ANGELES ,91601.0,2.0,4.0,34.170229,-118.381297
2350010015,9/12/2018,2018,2,11502 W CUMPSTON ST,LOS ANGELES ,91601.0,4.0,12.0,34.1693507,-118.3824118
2350010016,1/25/2016,2016,2,5408 N BECK AVE,LOS ANGELES ,91601.0,4.0,60.0,34.1689624,-118.3832166
2350010019,5/10/2016,2016,2,11511 W CHANDLER BLVD,LOS ANGELES ,91601.0,3.0,0.0,34.1687887,-118.4466606
2350010025,5/22/2019,2019,2,11473 W CHANDLER BLVD,LOS ANGELES ,91601.0,4.0,,34.1687887,-118.4466606
2350017009,8/7/2014,2014,2,5266 N TUJUNGA AVE,Los Angeles ,91601.0,3.0,,34.2334089,-118.3818787
2350017014,9/25/2023,2023,2,11319 W MCCORMICK ST,NORTH HOLLYWOOD ,91601.0,3.0,,34.1661698,-118.3781959
2353002137,6/28/2021,2021,2,5147 N BAKMAN AVE,NORTH HOLLYWOOD ,91601.0,4.0,,34.16426250000001,-118.3779399
2353003015,6/26/2018,2018,2,5110 N BAKMAN AVE,NORTH HOLLYWOOD ,91601.0,20.0,,34.1634015,-118.3770339
2353003019,8/16/2017,2017,2,11243 W OTSEGO ST,LOS ANGELES ,91601.0,14.0,42.0,34.1631388,-118.3761503
2353005021,1/30/2009,2009,2,11111 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,4.0,,34.1641895,-118.4751275
2353005022,1/30/2009,2009,2,11105 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,4.0,,34.1641895,-118.4751275
2353005023,6/26/2023,2023,2,11101 W HARTSOOK ST,LOS ANGELES ,91601.0,6.0,,34.1641895,-118.4751275
2353005024,6/26/2023,2023,2,11047 W HARTSOOK ST,LOS ANGELES ,91601.0,10.0,,34.1641895,-118.4751275
2353006015,6/20/2017,2017,2,11043 W HARTSOOK ST,LOS ANGELES ,91601.0,6.0,,34.1641895,-118.4751275
2353006017,9/19/2023,2023,2,11033 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,1.0,,34.1641895,-118.4751275
2353006018,9/19/2023,2023,2,11027 W HARTSOOK ST,LOS ANGELES ,91601.0,2.0,,34.1641895,-118.4751275
2353006021,9/12/2018,2018,2,11013 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,4.0,,34.1641895,-118.4751275
2353007001,4/20/2015,2015,2,11000 W HARTSOOK ST,LOS ANGELES ,91601.0,6.0,0.0,34.1639602,-118.4750835
2353007002,4/20/2015,2015,2,11012 W HARTSOOK ST,LOS ANGELES ,91601.0,4.0,144.0,34.1639602,-118.4750835
2353007008,12/5/2016,2016,2,11042 W HARTSOOK ST,LOS ANGELES ,91601.0,3.0,,34.1639602,-118.4750835
2353007011,7/14/2016,2016,2,11106 W HARTSOOK ST,LOS ANGELES ,91601.0,2.0,0.0,34.1639602,-118.4750835
2353007012,7/14/2016,2016,2,11110 W HARTSOOK ST,LOS ANGELES ,91601.0,3.0,61.0,34.1639602,-118.4750835
2353007013,7/14/2016,2016,2,11116 W HARTSOOK ST,LOS ANGELES ,91601.0,2.0,0.0,34.1639602,-118.4750835
2353007031,1/13/2010,2010,2,11019 W OTSEGO ST,NORTH HOLLYWOOD ,91601.0,4.0,0.0,34.1632476,-118.371264
2353009002,1/7/2020,2020,2,11006 W HESBY ST,LOS ANGELES ,91601.0,5.0,,34.1617773,-118.3709155
2353009016,1/12/2016,2016,2,11035 W MORRISON ST,LOS ANGELES ,91601.0,3.0,,34.1612736,-118.3717293
2353012012,8/9/2013,2013,2,5053 N FAIR AVE,NORTH HOLLYWOOD ,91601.0,4.0,36.0,34.1622904,-118.3749316
2353012013,8/9/2013,2013,2,5047 N FAIR AVE,NORTH HOLLYWOOD ,91601.0,8.0,0.0,34.1621722,-118.3749403
2353013002,2/18/2016,2016,2,11254 W OTSEGO ST,NORTH HOLLYWOOD ,91601.0,2.0,49.0,34.1627831,-118.376483
2353013003,10/2/2017,2017,2,11246 W OTSEGO ST,N HOLLYWOOD ,91601.0,6.0,70.0,34.1627986,-118.3760064
2353013009,9/30/2015,2015,2,11262 W OTSEGO ST,LOS ANGELES ,91601.0,3.0,0.0,34.1627783,-118.3768055
2353013013,7/3/2019,2019,2,5050 N BAKMAN AVE,NORTH HOLLYWOOD ,91601.0,6.0,,34.162316,-118.3768968
2353013019,10/26/2007,2007,2,5042 N BAKMAN AVE,NORTH HOLLYWOOD ,91601.0,9.0,,34.1619699,-118.37722
2353013036,11/18/2021,2021,2,11241 W MORRISON ST,LOS ANGELES ,91601.0,2.0,,34.1611042,-118.3759153
2353015001,2/12/2019,2019,2,11302 W MORRISON ST,LOS ANGELES ,91601.0,3.0,,34.16066199999999,-118.3775852
2353015010,11/6/2019,2019,2,4908 N TUJUNGA AVE,LOS ANGELES ,91601.0,3.0,,34.2334089,-118.3818787
2353021001,10/3/2023,2023,2,11204 W HUSTON ST,LOS ANGELES ,91601.0,2.0,,34.1597596,-118.3747563
2353021021,6/25/2019,2019,2,11229 W PEACH GROVE ST,LOS ANGELES ,91601.0,2.0,4.0,34.1593569,-118.3753231
2353022008,3/5/2018,2018,2,11278 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601.0,2.0,21.0,34.1589111,-118.3771758
2353022009,3/5/2018,2018,2,11274 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601.0,2.0,0.0,34.158911,-118.3770085
2353024018,9/4/2015,2015,2,11263 W CAMARILLO ST,NORTH HOLLYWOOD ,91601.0,2.0,0.0,34.1579015,-118.3766674
2353024019,7/19/2016,2016,2,11269 W CAMARILLO ST,LOS ANGELES ,91602.0,2.0,14.0,34.157853,-118.3768469
2353025033,7/27/2018,2018,2,11042 W LA MAIDA ST,LOS ANGELES ,91601.0,2.0,,34.158471,-118.3720807
2354004035,8/4/2011,2011,2,11548 W MAGNOLIA BLVD,NORTH HOLLYWOOD ,91601.0,46.0,,34.1647086,-118.3582277
2354012051,7/3/2017,2017,2,11443 W RIVERSIDE DR,LOS ANGELES ,91602.0,2.0,29.0,34.1522678,-118.345881
2354016022,2/24/2015,2015,2,11592 W RIVERSIDE DR,LOS ANGELES ,91602.0,4.0,,34.1522678,-118.345881
2354016023,4/18/2014,2014,2,11586 W RIVERSIDE DR,NORTH HOLLYWOOD ,91602.0,4.0,,34.1522678,-118.345881
2354016024,2/24/2015,2015,2,11580 W RIVERSIDE DR,LOS ANGELES ,91602.0,4.0,,34.1522678,-118.345881
2355005037,8/21/2018,2018,2,5145 N COLFAX AVE,LOS ANGELES ,91601.0,3.0,,34.1644447,-118.3880711
2355005056,11/9/2023,2023,2,5119 N COLFAX AVE,LOS ANGELES ,91601.0,5.0,,34.1636911,-118.3881261
2355008039,10/8/2015,2015,2,5120 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,4.0,,34.22603429999999,-118.3974523
2355019070,10/23/2017,2017,2,11711 W KLING ST,NORTH HOLLYWOOD ,91607.0,2.0,2.0,34.1563379,-118.3490917
2356018014,6/6/2024,2024,2,12335 W OTSEGO ST,LOS ANGELES ,91607.0,2.0,,34.1632749,-118.4020651
2356020008,8/23/2017,2017,2,5114 N WHITSETT AVE,NORTH HOLLYWOOD ,91607.0,2.0,0.0,34.1635709,-118.4049503
2356020011,8/23/2018,2018,2,5108 N WHITSETT AVE,LOS ANGELES ,91607.0,2.0,15.0,34.163396,-118.4049091
2356024017,4/5/2017,2017,2,12345 W ADDISON ST,LOS ANGELES ,91607.0,3.0,,34.1612656,-118.4105558
2356037020,10/29/2015,2015,2,4712 W VANTAGE AVE,LOS ANGELES ,91607.0,6.0,,34.1562622,-118.3974592
2356037022,10/29/2015,2015,2,4722 W VANTAGE AVE,LOS ANGELES ,91607.0,3.0,,34.1565721,-118.3974957
2356037023,10/29/2015,2015,2,4726 W VANTAGE AVE,LOS ANGELES ,91607.0,3.0,,34.1566232,-118.3974657
2358032030,12/13/2016,2016,4,13136 W RIVERSIDE DR,SHERMAN OAKS ,91423.0,2.0,5.0,34.1544076,-118.3258335
2359024031,8/28/2018,2018,4,5020 N WOODMAN AVE,LOS ANGELES ,91423.0,38.0,,34.1596986,-118.4314838
2360002002,10/17/2007,2007,2,4470 N WOODMAN AVE,SHERMAN OAKS ,91423.0,11.0,39.0,34.1596986,-118.4314838
2360004022,1/29/2018,2018,4,13568 W RYE ST,SHERMAN OAKS ,91423.0,6.0,,34.1516608,-118.4287686
2360004023,1/29/2018,2018,4,13572 W RYE ST,SHERMAN OAKS ,91423.0,7.0,,34.1518632,-118.4288746
2360004024,1/29/2018,2018,4,13576 W RYE ST,SHERMAN OAKS ,91423.0,11.0,,34.1520506,-118.4288832
2360004025,1/29/2018,2018,4,13578 W RYE ST,LOS ANGELES ,91423.0,9.0,,34.1518112,-118.4285586
2360005006,10/17/2007,2007,2,4462 N WOODMAN AVE,Los Angeles ,91423.0,8.0,0.0,34.1596986,-118.4314838
2360010006,10/28/2021,2021,4,4333 N DIXIE CANYON AVE,SHERMAN OAKS ,91423.0,2.0,5.0,34.1498329,-118.4252132
2360011005,8/20/2008,2008,4,4241 N FULTON AVE,Los Angeles ,91423.0,4.0,30.0,34.1478869,-118.4228676
2360011006,8/20/2008,2008,4,4235 N FULTON AVE,SHERMAN OAKS ,91423.0,7.0,0.0,34.1477618,-118.4227104
2360012006,6/23/2011,2011,4,13322 W VALLEYHEART DR,SHERMAN OAKS ,91423.0,3.0,26.0,34.1514422,-118.4233613
2360012009,6/23/2011,2011,4,13308 W VALLEYHEART DR,SHERMAN OAKS ,91423.0,4.0,0.0,34.1491373,-118.4230851
2360012014,6/23/2011,2011,4,13316 W VALLEYHEART DR,Los Angeles ,91423.0,2.0,0.0,34.151465,-118.4231898
2360013012,10/15/2018,2018,4,13300 N VALLEYHEART NORTH DR,LOS ANGELES ,91423.0,6.0,,34.1515242,-118.4228052
2360021045,2/20/2019,2019,4,4707 N FULTON AVE,SHERMAN OAKS ,91423.0,6.0,,34.1560138,-118.4227393
2360030039,7/14/2017,2017,4,13207 W MOORPARK ST,LOS ANGELES ,91423.0,3.0,6.0,34.1506446,-118.4207145
2362006013,4/15/2015,2015,4,4503 N COLDWATER CANYON AVE,NORTH HOLLYWOOD ,91604.0,2.0,,34.1752774,-118.4135325
2362016020,7/22/2015,2015,2,12725 W LANDALE ST,NORTH HOLLYWOOD ,91604.0,2.0,,34.1521413,-118.4103315
2362019013,3/19/2014,2014,2,4600 N COLDWATER CANYON AVE,NORTH HOLLYWOOD ,91604.0,16.0,32.0,34.1730192,-118.4132379
2364002048,9/8/2011,2011,2,4424 N VANTAGE AVE,STUDIO CITY ,91604.0,5.0,30.0,34.1510322,-118.3973937
2364002051,8/25/2011,2011,2,4436 N VANTAGE AVE,STUDIO CITY ,91604.0,8.0,0.0,34.151222,-118.3973469
2364003046,2/26/2015,2015,4,12203 W MOORPARK ST,LOS ANGELES ,91604.0,2.0,,34.1506295,-118.3989021
2364003047,2/25/2015,2015,4,12207 W MOORPARK ST,LOS ANGELES ,91604.0,2.0,,34.1506883,-118.3990551
2364005020,5/25/2010,2010,2,4463 N LAUREL CANYON BLVD,NORTH HOLLYWOOD ,91607.0,22.0,,34.2259821,-118.3978434
2364013018,12/18/2015,2015,2,4446 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,3.0,,34.22603429999999,-118.3974523
2364013019,12/18/2015,2015,2,4452 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,4.0,,34.22603429999999,-118.3974523
2364013020,12/18/2015,2015,2,4456 N LAUREL CANYON BLVD,LOS ANGELES ,91607.0,4.0,,34.22603429999999,-118.3974523
2365002013,12/16/2015,2015,2,11607 W MOORPARK ST,NORTH HOLLYWOOD ,91602.0,4.0,6.0,34.15052,-118.38583
2365013013,5/8/2017,2017,2,4535 N TUJUNGA AVE,LOS ANGELES ,91602.0,3.0,,34.2334089,-118.3818787
2365013024,5/8/2017,2017,2,4531 N TUJUNGA AVE,LOS ANGELES ,91602.0,3.0,,34.2334089,-118.3818787
2365014018,1/26/2017,2017,2,4429  TUJUNGA AVE,NORTH HOLLYWOOD ,91602.0,2.0,,34.1511484,-118.3792825
2365016010,3/8/2021,2021,2,4365 N KRAFT AVE,STUDIO CITY ,91604.0,2.0,,34.1492139,-118.3803573
2365024005,8/22/2016,2016,2,4308 N TROOST AVE,LOS ANGELES ,91604.0,2.0,,34.1477696,-118.3863249
2365030007,6/5/2019,2019,2,4297 N TUJUNGA AVE,STUDIO CITY ,91604.0,2.0,0.0,34.1477526,-118.3793107
2365030008,8/31/2023,2023,2,4301 N TUJUNGA AVE,LOS ANGELES ,91604.0,2.0,,34.2339956,-118.3806796
2365030028,7/30/2020,2020,2,4293 N TUJUNGA AVE,LOS ANGELES ,91604.0,2.0,9.0,34.2339956,-118.3806796
2367004044,1/12/2015,2015,4,4313 N LAUREL CANYON BLVD,LOS ANGELES ,91604.0,4.0,12.0,34.2259821,-118.3978434
2367014027,11/20/2017,2017,2,12149 W VALLEYHEART DR,STUDIO CITY ,91604.0,9.0,,34.145273,-118.3972667
2367014040,1/29/2016,2016,4,12117 W VALLEYHEART DR,STUDIO CITY ,91604.0,4.0,23.0,34.145913,-118.3968241
2368003017,10/31/2018,2018,4,12115 W HOFFMAN ST,LOS ANGELES ,91604.0,4.0,,34.1462484,-118.3950086
2368003018,10/31/2018,2018,4,12080 W GUERIN ST,LOS ANGELES ,91604.0,4.0,,34.1463421,-118.3943816
2368003019,10/31/2018,2018,4,12072 W GUERIN ST,LOS ANGELES ,91604.0,4.0,,34.146201,-118.394173
2368004011,9/18/2013,2013,2,12039 W GUERIN ST,Los Angeles ,91604.0,6.0,16.0,34.1463584,-118.3936263
2368004012,3/11/2014,2014,2,12045 W GUERIN ST,STUDIO CITY ,91604.0,3.0,0.0,34.1463493,-118.3938547
2368004020,8/23/2018,2018,4,12020 W VALLEYHEART DR,LOS ANGELES ,91604.0,4.0,21.0,34.1465669,-118.3930181
2368004021,8/23/2018,2018,4,12012 W VALLEYHEART DR,LOS ANGELES ,91604.0,4.0,0.0,34.1562972,-118.3176706
2368006016,6/8/2023,2023,4,11801 W VENTURA BLVD,LOS ANGELES ,91604.0,2.0,,34.1654692,-118.5278398
2375003009,6/2/2014,2014,4,12624 W MOORPARK ST,STUDIO CITY ,91604.0,2.0,16.0,34.1500853,-118.4081754
2375008017,1/24/2018,2018,4,4312 N ALCOVE AVE,STUDIO CITY ,91604.0,2.0,,34.1486569,-118.4121454
2375020153,7/20/2022,2022,4,13043 W VENTURA BLVD,LOS ANGELES ,91604.0,1.0,,34.1654692,-118.5278398
2378004016,5/21/2021,2021,4,10867 W FRUITLAND DR,LOS ANGELES ,91604.0,5.0,,34.1385967,-118.3677667
2378008012,4/3/2019,2019,4,11049 W FRUITLAND DR,STUDIO CITY ,91604.0,3.0,11.0,34.1401898,-118.3717744
2378013008,5/24/2023,2023,4,11014 W FRUITLAND DR,LOS ANGELES ,91604.0,2.0,,34.139259,-118.371119
2404019047,6/19/2018,2018,6,8405 N GLENOAKS BLVD,SUN VALLEY ,91352.0,4.0,,34.2138165,-118.3493483
2405019033,2/23/2018,2018,2,7537 N SECURITY AVE,LOS ANGELES ,91504.0,2.0,,34.2074199,-118.346699
2409003006,2/19/2020,2020,6,8101 N SAN FERNANDO ROAD,LOS ANGELES ,91352.0,8.0,,34.2176141,-118.3671481
2409005002,11/12/2014,2014,2,10940 W STRATHERN ST,SUN VALLEY ,91352.0,1.0,,34.2156554,-118.4229551
2409015040,4/30/2012,2012,2,7634 N VINELAND AVE,SUN VALLEY ,91352.0,2.0,,34.2094181,-118.3700378
2409016020,4/30/2012,2012,2,,,,2.0,,,
2410001031,8/7/2014,2014,2,7500 N VINELAND AVE,SUN VALLEY ,91352.0,5.0,51.0,34.2067507,-118.3699998
2414004013,1/17/2018,2018,2,6025 N CRANER AVE,NORTH HOLLYWOOD ,91606.0,2.0,6.0,34.1801215,-118.3694558
2414004017,12/17/2021,2021,2,6055 N CRANER AVE,LOS ANGELES ,91606.0,4.0,7.0,34.1809335,-118.369461
2414004019,4/18/2024,2024,2,6058 N CRANER AVE,LOS ANGELES ,91606.0,3.0,,34.181248,-118.3685434
2414027006,6/13/2022,2022,2,6634 N VINELAND AVE,NORTH HOLLYWOOD ,91606.0,1.0,,34.1913789,-118.3700354
2415021019,3/17/2017,2017,2,5729 N WILLOW CREST AVE,NORTH HOLLYWOOD ,91601.0,2.0,4.0,34.1749639,-118.3628961
2416006012,3/22/2024,2024,2,5262 N CLEON AVE,LOS ANGELES ,91601.0,3.0,,34.1667062,-118.3683615
2416009015,9/12/2018,2018,2,5261 N HARMONY AVE,LOS ANGELES ,91601.0,2.0,,34.1666578,-118.3668075
2416023019,12/4/2019,2019,2,5341 N DENNY AVE,LOS ANGELES ,91601.0,3.0,,34.1677783,-118.3644535
2416024005,6/23/2010,2010,2,5232 N RIVERTON AVE,NORTH HOLLYWOOD ,91601.0,9.0,126.0,34.1655481,-118.3653784
2416024006,6/23/2010,2010,2,5230 N RIVERTON AVE,NORTH HOLLYWOOD ,91601.0,5.0,0.0,34.1655481,-118.3653784
2416025001,11/27/2017,2017,2,5252 N DENNY AVE,NORTH HOLLYWOOD ,91601.0,5.0,8.0,34.1663849,-118.3641301
2416025024,5/1/2019,2019,2,5249 N CARTWRIGHT AVE,LOS ANGELES ,91601.0,1.0,,34.166276,-118.3634981
2416027008,5/1/2019,2019,2,5314 N CARTWRIGHT AVE,LOS ANGELES ,91601.0,4.0,,34.16725,-118.363011
2416028025,10/31/2016,2016,2,5257 N CAHUENGA BLVD,NORTH HOLLYWOOD ,91601.0,3.0,25.0,34.1866635,-118.3877732
2417004010,10/15/2018,2018,2,5240 N CAHUENGA BLVD,LOS ANGELES ,91601.0,2.0,,34.0961981,-118.3295144
2419001025,11/17/2017,2017,2,10919 W HARTSOOK ST,NORTH HOLLYWOOD ,91601.0,2.0,42.0,34.1641895,-118.4751275
2419004010,8/6/2019,2019,2,10910 W HESBY ST,LOS ANGELES ,91601.0,2.0,,34.1615545,-118.3685522
2419004011,7/16/2019,2019,2,10908 W HESBY ST,LOS ANGELES ,91601.0,2.0,4.0,34.1615353,-118.3684013
2419004021,6/3/2024,2024,2,10903 W MORRISON ST,LOS ANGELES ,91601.0,1.0,,34.1610455,-118.3682398
2419006015,1/19/2022,2022,2,10860 W OTSEGO ST,NORTH HOLLYWOOD ,91601.0,2.0,,34.1624688,-118.3679757
2419008026,7/15/2021,2021,2,10827 W HARTSOOK ST,LOS ANGELES ,91601.0,3.0,,34.1641895,-118.4751275
2419008027,7/15/2021,2021,2,10823 W HARTSOOK ST,LOS ANGELES ,91601.0,3.0,,34.1641895,-118.4751275
2419010011,4/10/2019,2019,2,5036 N RIVERTON AVE,NORTH HOLLYWOOD ,91601.0,4.0,,34.1623185,-118.3656187
2419011007,7/21/2020,2020,2,5043 N CARTWRIGHT AVE,LOS ANGELES ,91601.0,3.0,,34.1624775,-118.3640325
2419011012,6/25/2019,2019,2,5028 N DENNY AVE,LOS ANGELES ,91601.0,2.0,,34.1621487,-118.3645956
2419017010,6/23/2017,2017,2,5132 N CAHUENGA BLVD,LOS ANGELES ,91601.0,2.0,4.0,34.0961981,-118.3295144
2419018012,12/13/2016,2016,4,5002 N CAHUENGA BLVD,LOS ANGELES ,91601.0,2.0,,34.0961981,-118.3295144
2421001023,7/26/2023,2023,2,10607 W HUSTON ST,LOS ANGELES ,91601.0,2.0,,34.1596234,-118.3618388
2421009005,9/30/2016,2016,2,10824 W MORRISON ST,LOS ANGELES ,91601.0,1.0,4.0,34.1606971,-118.3667938
2421009005,2/8/2017,2017,2,10824 W MORRISON ST,LOS ANGELES ,91601.0,2.0,0.0,34.1606971,-118.3667938
2421014009,1/12/2016,2016,2,4817 N CRANER AVE,LOS ANGELES ,91601.0,4.0,,34.1583236,-118.3693083
2421014010,1/12/2016,2016,2,4823 N CRANER AVE,LOS ANGELES ,91601.0,2.0,,34.1583816,-118.3694472
2421014011,1/12/2016,2016,2,4827 N CRANER AVE,LOS ANGELES ,91601.0,5.0,,34.15824,-118.3696598
2421014031,1/22/2016,2016,2,10908 W PEACH GROVE ST,LOS ANGELES ,91601.0,3.0,13.0,34.158873,-118.3684061
2421014032,1/22/2016,2016,2,10904 W PEACH GROVE ST,NORTH HOLLYWOOD ,91601.0,3.0,,34.1587356,-118.3682265
2421015004,10/2/2019,2019,2,10920 W CAMARILLO ST,LOS ANGELES ,91602.0,2.0,,34.1573867,-118.3687805
2421015009,1/17/2024,2024,2,10860 W CAMARILLO ST,NORTH HOLLYWOOD ,91602.0,4.0,,34.1574716,-118.3679539
2421015023,2/22/2023,2023,2,10849 W BLIX ST,LOS ANGELES ,91602.0,2.0,,34.1568474,-118.3677464
2421022001,10/6/2016,2016,2,10800 W BLIX ST,LOS ANGELES ,91602.0,4.0,,34.1564244,-118.3659862
2421022002,3/10/2020,2020,2,10806 W BLIX ST,LOS ANGELES ,91602.0,1.0,,34.1564374,-118.3661838
2421022004,4/27/2022,2022,2,10824 W BLIX ST,NORTH HOLLYWOOD ,91602.0,6.0,,34.1563801,-118.3667701
2421022026,5/25/2022,2022,2,10801 W KLING ST,NORTH HOLLYWOOD ,91602.0,4.0,,34.1565888,-118.3483513
2421024004,1/14/2019,2019,2,4641 W DENNY AVE,LOS ANGELES ,91602.0,2.0,9.0,34.1551967,-118.3649476
2421024012,12/10/2019,2019,2,10815 W HORTENSE ST,LOS ANGELES ,91602.0,2.0,4.0,34.1548441,-118.3921863
2421030001,4/3/2018,2018,2,10806 W HORTENSE ST,LOS ANGELES ,91602.0,2.0,,34.1548441,-118.3921863
2421030014,5/12/2023,2023,2,10751 W SARAH ST,LOS ANGELES ,91602.0,2.0,,34.1546851,-118.3494351
2421030015,6/7/2022,2022,2,10742 W HORTENSE ST,NORTH HOLLYWOOD ,91602.0,2.0,,34.1548441,-118.3921863
2421030017,5/12/2023,2023,2,10743 W SARAH ST,NORTH HOLLYWOOD ,91602.0,4.0,,34.1546851,-118.3494351
2421030018,5/12/2023,2023,2,4603 N DENNY AVE,NORTH HOLLYWOOD ,91602.0,3.0,,34.1542652,-118.3650306
